"Tabela 202 - População residente, por sexo e situação do domicílio"
"Variável - População residente (Pessoas)"
"Nível";"Cód.";"Município";"Situação do domicílio";"Ano x Sexo"
"Nível";"Cód.";"Município";"Situação do domicílio";"1970"
"Nível";"Cód.";"Município";"Situação do domicílio";"Total";"Homens";"Mulheres"
"MU";"4103008";"Boa Esperança (PR)";"Urbana";"8,04";"4,11";"3,93"
"MU";"4103008";"Boa Esperança (PR)";"Rural";"91,96";"48,15";"43,82"
"MU";"4103024";"Boa Esperança do Iguaçu (PR)";"Total";"...";"...";"..."
"MU";"4103024";"Boa Esperança do Iguaçu (PR)";"Urbana";"...";"...";"..."
"MU";"4103024";"Boa Esperança do Iguaçu (PR)";"Rural";"...";"...";"..."
"MU";"4103040";"Boa Ventura de São Roque (PR)";"Total";"...";"...";"..."
"MU";"4103040";"Boa Ventura de São Roque (PR)";"Urbana";"...";"...";"..."
"MU";"4103040";"Boa Ventura de São Roque (PR)";"Rural";"...";"...";"..."
"MU";"4103057";"Boa Vista da Aparecida (PR)";"Total";"...";"...";"..."
"MU";"4103057";"Boa Vista da Aparecida (PR)";"Urbana";"...";"...";"..."
"MU";"4103057";"Boa Vista da Aparecida (PR)";"Rural";"...";"...";"..."
"MU";"4103107";"Bocaiúva do Sul (PR)";"Total";"100,00";"52,33";"47,67"
"MU";"4103107";"Bocaiúva do Sul (PR)";"Urbana";"13,88";"6,96";"6,93"
"MU";"4103107";"Bocaiúva do Sul (PR)";"Rural";"86,12";"45,38";"40,74"
"MU";"4103156";"Bom Jesus do Sul (PR)";"Total";"...";"...";"..."
"MU";"4103156";"Bom Jesus do Sul (PR)";"Urbana";"...";"...";"..."
"MU";"4103156";"Bom Jesus do Sul (PR)";"Rural";"...";"...";"..."
"MU";"4103206";"Bom Sucesso (PR)";"Total";"100,00";"52,42";"47,58"
"MU";"4103206";"Bom Sucesso (PR)";"Urbana";"19,28";"9,59";"9,69"
"MU";"4103206";"Bom Sucesso (PR)";"Rural";"80,72";"42,83";"37,89"
"MU";"4103222";"Bom Sucesso do Sul (PR)";"Total";"...";"...";"..."
"MU";"4103222";"Bom Sucesso do Sul (PR)";"Urbana";"...";"...";"..."
"MU";"4103222";"Bom Sucesso do Sul (PR)";"Rural";"...";"...";"..."
"MU";"4103305";"Borrazópolis (PR)";"Total";"100,00";"51,90";"48,10"
"MU";"4103305";"Borrazópolis (PR)";"Urbana";"16,83";"8,42";"8,41"
"MU";"4103305";"Borrazópolis (PR)";"Rural";"83,17";"43,48";"39,69"
"MU";"4103354";"Braganey (PR)";"Total";"...";"...";"..."
"MU";"4103354";"Braganey (PR)";"Urbana";"...";"...";"..."
"MU";"4103354";"Braganey (PR)";"Rural";"...";"...";"..."
"MU";"4103370";"Brasilândia do Sul (PR)";"Total";"...";"...";"..."
"MU";"4103370";"Brasilândia do Sul (PR)";"Urbana";"...";"...";"..."
"MU";"4103370";"Brasilândia do Sul (PR)";"Rural";"...";"...";"..."
"MU";"4103404";"Cafeara (PR)";"Total";"100,00";"52,01";"47,99"
"MU";"4103404";"Cafeara (PR)";"Urbana";"22,02";"10,96";"11,06"
"MU";"4103404";"Cafeara (PR)";"Rural";"77,98";"41,05";"36,93"
"MU";"4103453";"Cafelândia (PR)";"Total";"...";"...";"..."
"MU";"4103453";"Cafelândia (PR)";"Urbana";"...";"...";"..."
"MU";"4103453";"Cafelândia (PR)";"Rural";"...";"...";"..."
"MU";"4103479";"Cafezal do Sul (PR)";"Total";"...";"...";"..."
"MU";"4103479";"Cafezal do Sul (PR)";"Urbana";"...";"...";"..."
"MU";"4103479";"Cafezal do Sul (PR)";"Rural";"...";"...";"..."
"MU";"4103503";"Califórnia (PR)";"Total";"100,00";"51,52";"48,48"
"MU";"4103503";"Califórnia (PR)";"Urbana";"25,90";"12,73";"13,17"
"MU";"4103503";"Califórnia (PR)";"Rural";"74,10";"38,79";"35,31"
"MU";"4103602";"Cambará (PR)";"Total";"100,00";"50,79";"49,21"
"MU";"4103602";"Cambará (PR)";"Urbana";"43,52";"21,24";"22,27"
"MU";"4103602";"Cambará (PR)";"Rural";"56,48";"29,54";"26,94"
"MU";"4103701";"Cambé (PR)";"Total";"100,00";"51,12";"48,88"
"MU";"4103701";"Cambé (PR)";"Urbana";"37,79";"18,52";"19,26"
"MU";"4103701";"Cambé (PR)";"Rural";"62,21";"32,60";"29,61"
"MU";"4103800";"Cambira (PR)";"Total";"100,00";"52,21";"47,79"
"MU";"4103800";"Cambira (PR)";"Urbana";"11,18";"5,43";"5,75"
"MU";"4103800";"Cambira (PR)";"Rural";"88,82";"46,78";"42,04"
"MU";"4103909";"Campina da Lagoa (PR)";"Total";"100,00";"52,51";"47,49"
"MU";"4103909";"Campina da Lagoa (PR)";"Urbana";"12,69";"6,29";"6,40"
"MU";"4103909";"Campina da Lagoa (PR)";"Rural";"87,31";"46,22";"41,09"
"MU";"4103958";"Campina do Simão (PR)";"Total";"...";"...";"..."
"MU";"4103958";"Campina do Simão (PR)";"Urbana";"...";"...";"..."
"MU";"4103958";"Campina do Simão (PR)";"Rural";"...";"...";"..."
"MU";"4104006";"Campina Grande do Sul (PR)";"Total";"100,00";"53,28";"46,72"
"MU";"4104006";"Campina Grande do Sul (PR)";"Urbana";"4,04";"2,05";"1,99"
"MU";"4104006";"Campina Grande do Sul (PR)";"Rural";"95,96";"51,22";"44,73"
"MU";"4104055";"Campo Bonito (PR)";"Total";"...";"...";"..."
"MU";"4104055";"Campo Bonito (PR)";"Urbana";"...";"...";"..."
"MU";"4104055";"Campo Bonito (PR)";"Rural";"...";"...";"..."
"MU";"4104105";"Campo do Tenente (PR)";"Total";"100,00";"50,67";"49,33"
"MU";"4104105";"Campo do Tenente (PR)";"Urbana";"21,29";"10,47";"10,81"
"MU";"4104105";"Campo do Tenente (PR)";"Rural";"78,71";"40,19";"38,52"
"MU";"4104204";"Campo Largo (PR)";"Total";"100,00";"50,30";"49,70"
"MU";"4104204";"Campo Largo (PR)";"Urbana";"46,39";"22,78";"23,61"
"MU";"4104204";"Campo Largo (PR)";"Rural";"53,61";"27,53";"26,08"
"MU";"4104253";"Campo Magro (PR)";"Total";"...";"...";"..."
"MU";"4104253";"Campo Magro (PR)";"Urbana";"...";"...";"..."
"MU";"4104253";"Campo Magro (PR)";"Rural";"...";"...";"..."
"MU";"4104303";"Campo Mourão (PR)";"Total";"100,00";"51,36";"48,64"
"MU";"4104303";"Campo Mourão (PR)";"Urbana";"36,19";"17,82";"18,38"
"MU";"4104303";"Campo Mourão (PR)";"Rural";"63,81";"33,54";"30,27"
"MU";"4104402";"Cândido de Abreu (PR)";"Total";"100,00";"51,12";"48,88"
"MU";"4104402";"Cândido de Abreu (PR)";"Urbana";"6,85";"3,39";"3,46"
"MU";"4104402";"Cândido de Abreu (PR)";"Rural";"93,15";"47,73";"45,42"
"MU";"4104428";"Candói (PR)";"Total";"...";"...";"..."
"MU";"4104428";"Candói (PR)";"Urbana";"...";"...";"..."
"MU";"4104428";"Candói (PR)";"Rural";"...";"...";"..."
"MU";"4104451";"Cantagalo (PR)";"Total";"...";"...";"..."
"MU";"4104451";"Cantagalo (PR)";"Urbana";"...";"...";"..."
"MU";"4104451";"Cantagalo (PR)";"Rural";"...";"...";"..."
"MU";"4104501";"Capanema (PR)";"Total";"100,00";"51,70";"48,30"
"MU";"4104501";"Capanema (PR)";"Urbana";"17,25";"8,51";"8,74"
"MU";"4104501";"Capanema (PR)";"Rural";"82,75";"43,19";"39,56"
"MU";"4104600";"Capitão Leônidas Marques (PR)";"Total";"100,00";"52,45";"47,55"
"MU";"4104600";"Capitão Leônidas Marques (PR)";"Urbana";"14,85";"7,69";"7,16"
"MU";"4104600";"Capitão Leônidas Marques (PR)";"Rural";"85,15";"44,76";"40,39"
"MU";"4104659";"Carambeí (PR)";"Total";"...";"...";"..."
"MU";"4104659";"Carambeí (PR)";"Urbana";"...";"...";"..."
"MU";"4104659";"Carambeí (PR)";"Rural";"...";"...";"..."
"MU";"4104709";"Carlópolis (PR)";"Total";"100,00";"51,42";"48,58"
"MU";"4104709";"Carlópolis (PR)";"Urbana";"28,69";"13,97";"14,72"
"MU";"4104709";"Carlópolis (PR)";"Rural";"71,31";"37,45";"33,86"
"MU";"4104808";"Cascavel (PR)";"Total";"100,00";"51,75";"48,25"
"MU";"4104808";"Cascavel (PR)";"Urbana";"38,87";"19,45";"19,42"
"MU";"4104808";"Cascavel (PR)";"Rural";"61,13";"32,30";"28,83"
"MU";"4104907";"Castro (PR)";"Total";"100,00";"50,39";"49,61"
"MU";"4104907";"Castro (PR)";"Urbana";"34,65";"16,60";"18,05"
"MU";"4104907";"Castro (PR)";"Rural";"65,35";"33,79";"31,56"
"MU";"4105003";"Catanduvas (PR)";"Total";"100,00";"52,80";"47,20"
"MU";"4105003";"Catanduvas (PR)";"Urbana";"8,50";"4,35";"4,16"
"MU";"4105003";"Catanduvas (PR)";"Rural";"91,50";"48,46";"43,04"
"MU";"4105102";"Centenário do Sul (PR)";"Total";"100,00";"51,91";"48,09"
"MU";"4105102";"Centenário do Sul (PR)";"Urbana";"29,79";"14,95";"14,83"
"MU";"4105102";"Centenário do Sul (PR)";"Rural";"70,21";"36,95";"33,26"
"MU";"4105201";"Cerro Azul (PR)";"Total";"100,00";"51,47";"48,53"
"MU";"4105201";"Cerro Azul (PR)";"Urbana";"8,90";"4,68";"4,23"
"MU";"4105201";"Cerro Azul (PR)";"Rural";"91,10";"46,79";"44,31"
"MU";"4105300";"Céu Azul (PR)";"Total";"100,00";"52,78";"47,22"
"MU";"4105300";"Céu Azul (PR)";"Urbana";"17,98";"9,24";"8,74"
"MU";"4105300";"Céu Azul (PR)";"Rural";"82,02";"43,53";"38,49"
"MU";"4105409";"Chopinzinho (PR)";"Total";"100,00";"51,96";"48,04"
"MU";"4105409";"Chopinzinho (PR)";"Urbana";"8,79";"4,38";"4,41"
"MU";"4105409";"Chopinzinho (PR)";"Rural";"91,21";"47,58";"43,63"
"MU";"4105508";"Cianorte (PR)";"Total";"100,00";"51,51";"48,49"
"MU";"4105508";"Cianorte (PR)";"Urbana";"44,81";"22,45";"22,36"
"MU";"4105508";"Cianorte (PR)";"Rural";"55,19";"29,06";"26,13"
"MU";"4105607";"Cidade Gaúcha (PR)";"Total";"100,00";"51,59";"48,41"
"MU";"4105607";"Cidade Gaúcha (PR)";"Urbana";"23,40";"11,55";"11,85"
"MU";"4105607";"Cidade Gaúcha (PR)";"Rural";"76,60";"40,04";"36,56"
"MU";"4105706";"Clevelândia (PR)";"Total";"100,00";"50,52";"49,48"
"MU";"4105706";"Clevelândia (PR)";"Urbana";"60,32";"29,74";"30,58"
"MU";"4105706";"Clevelândia (PR)";"Rural";"39,68";"20,78";"18,90"
"MU";"4105805";"Colombo (PR)";"Total";"100,00";"51,08";"48,92"
"MU";"4105805";"Colombo (PR)";"Urbana";"5,67";"2,85";"2,81"
"MU";"4105805";"Colombo (PR)";"Rural";"94,33";"48,23";"46,11"
"MU";"4105904";"Colorado (PR)";"Total";"100,00";"51,83";"48,17"
"MU";"4105904";"Colorado (PR)";"Urbana";"31,69";"15,92";"15,77"
"MU";"4105904";"Colorado (PR)";"Rural";"68,31";"35,90";"32,40"
"MU";"4106001";"Congonhinhas (PR)";"Total";"100,00";"51,97";"48,03"
"MU";"4106001";"Congonhinhas (PR)";"Urbana";"17,04";"8,41";"8,63"
"MU";"4106001";"Congonhinhas (PR)";"Rural";"82,96";"43,56";"39,40"
"MU";"4106100";"Conselheiro Mairinck (PR)";"Total";"100,00";"52,36";"47,64"
"MU";"4106100";"Conselheiro Mairinck (PR)";"Urbana";"13,66";"6,82";"6,84"
"MU";"4106100";"Conselheiro Mairinck (PR)";"Rural";"86,34";"45,54";"40,80"
"MU";"4106209";"Contenda (PR)";"Total";"100,00";"51,33";"48,67"
"MU";"4106209";"Contenda (PR)";"Urbana";"15,74";"7,89";"7,85"
"MU";"4106209";"Contenda (PR)";"Rural";"84,26";"43,44";"40,82"
"MU";"4106308";"Corbélia (PR)";"Total";"100,00";"52,85";"47,15"
"MU";"4106308";"Corbélia (PR)";"Urbana";"7,60";"3,86";"3,74"
"MU";"4106308";"Corbélia (PR)";"Rural";"92,40";"48,99";"43,41"
"MU";"4106407";"Cornélio Procópio (PR)";"Total";"100,00";"50,72";"49,28"
"MU";"4106407";"Cornélio Procópio (PR)";"Urbana";"51,76";"25,22";"26,54"
"MU";"4106407";"Cornélio Procópio (PR)";"Rural";"48,24";"25,50";"22,74"
"MU";"4106456";"Coronel Domingos Soares (PR)";"Total";"...";"...";"..."
"MU";"4106456";"Coronel Domingos Soares (PR)";"Urbana";"...";"...";"..."
"MU";"4106456";"Coronel Domingos Soares (PR)";"Rural";"...";"...";"..."
"MU";"4106506";"Coronel Vivida (PR)";"Total";"100,00";"51,18";"48,82"
"MU";"4106506";"Coronel Vivida (PR)";"Urbana";"16,09";"7,82";"8,28"
"MU";"4106506";"Coronel Vivida (PR)";"Rural";"83,91";"43,36";"40,54"
"MU";"4106555";"Corumbataí do Sul (PR)";"Total";"...";"...";"..."
"MU";"4106555";"Corumbataí do Sul (PR)";"Urbana";"...";"...";"..."
"MU";"4106555";"Corumbataí do Sul (PR)";"Rural";"...";"...";"..."
"MU";"4106571";"Cruzeiro do Iguaçu (PR)";"Total";"...";"...";"..."
"MU";"4106571";"Cruzeiro do Iguaçu (PR)";"Urbana";"...";"...";"..."
"MU";"4106571";"Cruzeiro do Iguaçu (PR)";"Rural";"...";"...";"..."
"MU";"4106605";"Cruzeiro do Oeste (PR)";"Total";"100,00";"51,71";"48,29"
"MU";"4106605";"Cruzeiro do Oeste (PR)";"Urbana";"34,95";"17,56";"17,39"
"MU";"4106605";"Cruzeiro do Oeste (PR)";"Rural";"65,05";"34,15";"30,90"
"MU";"4106704";"Cruzeiro do Sul (PR)";"Total";"100,00";"52,97";"47,03"
"MU";"4106704";"Cruzeiro do Sul (PR)";"Urbana";"17,50";"8,94";"8,56"
"MU";"4106704";"Cruzeiro do Sul (PR)";"Rural";"82,50";"44,03";"38,48"
"MU";"4106803";"Cruz Machado (PR)";"Total";"100,00";"51,35";"48,65"
"MU";"4106803";"Cruz Machado (PR)";"Urbana";"4,98";"2,47";"2,51"
"MU";"4106803";"Cruz Machado (PR)";"Rural";"95,02";"48,88";"46,14"
"MU";"4106852";"Cruzmaltina (PR)";"Total";"...";"...";"..."
"MU";"4106852";"Cruzmaltina (PR)";"Urbana";"...";"...";"..."
"MU";"4106852";"Cruzmaltina (PR)";"Rural";"...";"...";"..."
"MU";"4106902";"Curitiba (PR)";"Total";"100,00";"48,32";"51,68"
"MU";"4106902";"Curitiba (PR)";"Urbana";"95,99";"46,32";"49,67"
"MU";"4106902";"Curitiba (PR)";"Rural";"4,01";"2,00";"2,01"
"MU";"4107009";"Curiúva (PR)";"Total";"100,00";"51,55";"48,45"
"MU";"4107009";"Curiúva (PR)";"Urbana";"7,58";"3,76";"3,82"
"MU";"4107009";"Curiúva (PR)";"Rural";"92,42";"47,79";"44,63"
"MU";"4107108";"Diamante do Norte (PR)";"Total";"100,00";"52,94";"47,06"
"MU";"4107108";"Diamante do Norte (PR)";"Urbana";"24,52";"12,35";"12,17"
"MU";"4107108";"Diamante do Norte (PR)";"Rural";"75,48";"40,59";"34,89"
"MU";"4107124";"Diamante do Sul (PR)";"Total";"...";"...";"..."
"MU";"4107124";"Diamante do Sul (PR)";"Urbana";"...";"...";"..."
"MU";"4107124";"Diamante do Sul (PR)";"Rural";"...";"...";"..."
"MU";"4107157";"Diamante D'Oeste (PR)";"Total";"...";"...";"..."
"MU";"4107157";"Diamante D'Oeste (PR)";"Urbana";"...";"...";"..."
"MU";"4107157";"Diamante D'Oeste (PR)";"Rural";"...";"...";"..."
"MU";"4107207";"Dois Vizinhos (PR)";"Total";"100,00";"51,48";"48,52"
"MU";"4107207";"Dois Vizinhos (PR)";"Urbana";"11,06";"5,56";"5,50"
"MU";"4107207";"Dois Vizinhos (PR)";"Rural";"88,94";"45,92";"43,02"
"MU";"4107256";"Douradina (PR)";"Total";"...";"...";"..."
"MU";"4107256";"Douradina (PR)";"Urbana";"...";"...";"..."
"MU";"4107256";"Douradina (PR)";"Rural";"...";"...";"..."
"MU";"4107306";"Doutor Camargo (PR)";"Total";"100,00";"52,12";"47,88"
"MU";"4107306";"Doutor Camargo (PR)";"Urbana";"26,64";"13,56";"13,08"
"MU";"4107306";"Doutor Camargo (PR)";"Rural";"73,36";"38,56";"34,80"
"MU";"4107405";"Enéas Marques (PR)";"Total";"100,00";"52,20";"47,80"
"MU";"4107405";"Enéas Marques (PR)";"Urbana";"8,38";"4,26";"4,12"
"MU";"4107405";"Enéas Marques (PR)";"Rural";"91,62";"47,95";"43,68"
"MU";"4107504";"Engenheiro Beltrão (PR)";"Total";"100,00";"52,47";"47,53"
"MU";"4107504";"Engenheiro Beltrão (PR)";"Urbana";"13,96";"7,41";"6,56"
"MU";"4107504";"Engenheiro Beltrão (PR)";"Rural";"86,04";"45,06";"40,98"
"MU";"4107520";"Esperança Nova (PR)";"Total";"...";"...";"..."
"MU";"4107520";"Esperança Nova (PR)";"Urbana";"...";"...";"..."
"MU";"4107520";"Esperança Nova (PR)";"Rural";"...";"...";"..."
"MU";"4107538";"Entre Rios do Oeste (PR)";"Total";"...";"...";"..."
"MU";"4107538";"Entre Rios do Oeste (PR)";"Urbana";"...";"...";"..."
"MU";"4107538";"Entre Rios do Oeste (PR)";"Rural";"...";"...";"..."
"MU";"4107546";"Espigão Alto do Iguaçu (PR)";"Total";"...";"...";"..."
"MU";"4107546";"Espigão Alto do Iguaçu (PR)";"Urbana";"...";"...";"..."
"MU";"4107546";"Espigão Alto do Iguaçu (PR)";"Rural";"...";"...";"..."
"MU";"4107553";"Farol (PR)";"Total";"...";"...";"..."
"MU";"4107553";"Farol (PR)";"Urbana";"...";"...";"..."
"MU";"4107553";"Farol (PR)";"Rural";"...";"...";"..."
"MU";"4107603";"Faxinal (PR)";"Total";"100,00";"51,47";"48,53"
"MU";"4107603";"Faxinal (PR)";"Urbana";"13,48";"6,53";"6,95"
"MU";"4107603";"Faxinal (PR)";"Rural";"86,52";"44,93";"41,59"
"MU";"4107652";"Fazenda Rio Grande (PR)";"Total";"...";"...";"..."
"MU";"4107652";"Fazenda Rio Grande (PR)";"Urbana";"...";"...";"..."
"MU";"4107652";"Fazenda Rio Grande (PR)";"Rural";"...";"...";"..."
"MU";"4107702";"Fênix (PR)";"Total";"100,00";"53,06";"46,94"
"MU";"4107702";"Fênix (PR)";"Urbana";"19,48";"9,95";"9,53"
"MU";"4107702";"Fênix (PR)";"Rural";"80,52";"43,11";"37,41"
"MU";"4107736";"Fernandes Pinheiro (PR)";"Total";"...";"...";"..."
"MU";"4107736";"Fernandes Pinheiro (PR)";"Urbana";"...";"...";"..."
"MU";"4107736";"Fernandes Pinheiro (PR)";"Rural";"...";"...";"..."
"MU";"4107751";"Figueira (PR)";"Total";"...";"...";"..."
"MU";"4107751";"Figueira (PR)";"Urbana";"...";"...";"..."
"MU";"4107751";"Figueira (PR)";"Rural";"...";"...";"..."
"MU";"4107801";"Floraí (PR)";"Total";"100,00";"51,18";"48,82"
"MU";"4107801";"Floraí (PR)";"Urbana";"31,96";"15,87";"16,10"
"MU";"4107801";"Floraí (PR)";"Rural";"68,04";"35,31";"32,73"
"MU";"4107850";"Flor da Serra do Sul (PR)";"Total";"...";"...";"..."
"MU";"4107850";"Flor da Serra do Sul (PR)";"Urbana";"...";"...";"..."
"MU";"4107850";"Flor da Serra do Sul (PR)";"Rural";"...";"...";"..."
"MU";"4107900";"Floresta (PR)";"Total";"100,00";"52,38";"47,62"
"MU";"4107900";"Floresta (PR)";"Urbana";"15,48";"7,79";"7,68"
"MU";"4107900";"Floresta (PR)";"Rural";"84,52";"44,59";"39,94"
"MU";"4108007";"Florestópolis (PR)";"Total";"100,00";"53,02";"46,98"
"MU";"4108007";"Florestópolis (PR)";"Urbana";"28,00";"13,97";"14,04"
"MU";"4108007";"Florestópolis (PR)";"Rural";"72,00";"39,05";"32,94"
"MU";"4108106";"Flórida (PR)";"Total";"100,00";"51,61";"48,39"
"MU";"4108106";"Flórida (PR)";"Urbana";"28,39";"13,47";"14,92"
"MU";"4108106";"Flórida (PR)";"Rural";"71,61";"38,14";"33,47"
"MU";"4108205";"Formosa do Oeste (PR)";"Total";"100,00";"52,88";"47,12"
"MU";"4108205";"Formosa do Oeste (PR)";"Urbana";"8,98";"4,18";"4,80"
"MU";"4108205";"Formosa do Oeste (PR)";"Rural";"91,02";"48,69";"42,33"
"MU";"4108304";"Foz do Iguaçu (PR)";"Total";"100,00";"51,97";"48,03"
"MU";"4108304";"Foz do Iguaçu (PR)";"Urbana";"59,07";"30,18";"28,89"
"MU";"4108304";"Foz do Iguaçu (PR)";"Rural";"40,93";"21,79";"19,14"
"MU";"4108320";"Francisco Alves (PR)";"Total";"...";"...";"..."
"MU";"4108320";"Francisco Alves (PR)";"Urbana";"...";"...";"..."
"MU";"4108320";"Francisco Alves (PR)";"Rural";"...";"...";"..."
"MU";"4108403";"Francisco Beltrão (PR)";"Total";"100,00";"50,40";"49,60"
"MU";"4108403";"Francisco Beltrão (PR)";"Urbana";"36,60";"17,85";"18,74"
"MU";"4108403";"Francisco Beltrão (PR)";"Rural";"63,40";"32,54";"30,86"
"MU";"4108452";"Foz do Jordão (PR)";"Total";"...";"...";"..."
"MU";"4108452";"Foz do Jordão (PR)";"Urbana";"...";"...";"..."
"MU";"4108452";"Foz do Jordão (PR)";"Rural";"...";"...";"..."
"MU";"4108502";"General Carneiro (PR)";"Total";"100,00";"52,14";"47,86"
"MU";"4108502";"General Carneiro (PR)";"Urbana";"11,54";"5,64";"5,90"
"MU";"4108502";"General Carneiro (PR)";"Rural";"88,46";"46,51";"41,95"
"MU";"4108551";"Godoy Moreira (PR)";"Total";"...";"...";"..."
"MU";"4108551";"Godoy Moreira (PR)";"Urbana";"...";"...";"..."
"MU";"4108551";"Godoy Moreira (PR)";"Rural";"...";"...";"..."
"MU";"4108601";"Goioerê (PR)";"Total";"100,00";"52,34";"47,66"
"MU";"4108601";"Goioerê (PR)";"Urbana";"18,24";"9,18";"9,06"
"MU";"4108601";"Goioerê (PR)";"Rural";"81,76";"43,16";"38,61"
"MU";"4108650";"Goioxim (PR)";"Total";"...";"...";"..."
"MU";"4108650";"Goioxim (PR)";"Urbana";"...";"...";"..."
"MU";"4108650";"Goioxim (PR)";"Rural";"...";"...";"..."
"MU";"4108700";"Grandes Rios (PR)";"Total";"100,00";"52,67";"47,33"
"MU";"4108700";"Grandes Rios (PR)";"Urbana";"4,73";"2,45";"2,28"
"MU";"4108700";"Grandes Rios (PR)";"Rural";"95,27";"50,22";"45,05"
"MU";"4108809";"Guaíra (PR)";"Total";"100,00";"51,82";"48,18"
"MU";"4108809";"Guaíra (PR)";"Urbana";"34,25";"17,51";"16,74"
"MU";"4108809";"Guaíra (PR)";"Rural";"65,75";"34,31";"31,44"
"MU";"4108908";"Guairaçá (PR)";"Total";"100,00";"52,01";"47,99"
"MU";"4108908";"Guairaçá (PR)";"Urbana";"11,93";"5,21";"6,72"
"MU";"4108908";"Guairaçá (PR)";"Rural";"88,07";"46,79";"41,28"
"MU";"4108957";"Guamiranga (PR)";"Total";"...";"...";"..."
"MU";"4108957";"Guamiranga (PR)";"Urbana";"...";"...";"..."
"MU";"4108957";"Guamiranga (PR)";"Rural";"...";"...";"..."
"MU";"4109005";"Guapirama (PR)";"Total";"100,00";"52,32";"47,68"
"MU";"4109005";"Guapirama (PR)";"Urbana";"27,44";"14,14";"13,30"
"MU";"4109005";"Guapirama (PR)";"Rural";"72,56";"38,18";"34,38"
"MU";"4109104";"Guaporema (PR)";"Total";"100,00";"52,25";"47,75"
"MU";"4109104";"Guaporema (PR)";"Urbana";"14,73";"7,38";"7,35"
"MU";"4109104";"Guaporema (PR)";"Rural";"85,27";"44,87";"40,40"
"MU";"4109203";"Guaraci (PR)";"Total";"100,00";"51,21";"48,79"
"MU";"4109203";"Guaraci (PR)";"Urbana";"35,37";"17,50";"17,87"
"MU";"4109203";"Guaraci (PR)";"Rural";"64,63";"33,71";"30,92"
"MU";"4109302";"Guaraniaçu (PR)";"Total";"100,00";"51,70";"48,30"
"MU";"4109302";"Guaraniaçu (PR)";"Urbana";"11,97";"5,89";"6,08"
"MU";"4109302";"Guaraniaçu (PR)";"Rural";"88,03";"45,81";"42,22"
"MU";"4109401";"Guarapuava (PR)";"Total";"100,00";"50,36";"49,64"
"MU";"4109401";"Guarapuava (PR)";"Urbana";"39,14";"19,08";"20,06"
"MU";"4109401";"Guarapuava (PR)";"Rural";"60,86";"31,28";"29,59"
"MU";"4109500";"Guaraqueçaba (PR)";"Total";"100,00";"53,77";"46,23"
"MU";"4109500";"Guaraqueçaba (PR)";"Urbana";"17,81";"9,02";"8,79"
"MU";"4109500";"Guaraqueçaba (PR)";"Rural";"82,19";"44,74";"37,45"
"MU";"4109609";"Guaratuba (PR)";"Total";"100,00";"52,20";"47,80"
"MU";"4109609";"Guaratuba (PR)";"Urbana";"58,93";"30,05";"28,88"
"MU";"4109609";"Guaratuba (PR)";"Rural";"41,07";"22,15";"18,92"
"MU";"4109658";"Honório Serpa (PR)";"Total";"...";"...";"..."
"MU";"4109658";"Honório Serpa (PR)";"Urbana";"...";"...";"..."
"MU";"4109658";"Honório Serpa (PR)";"Rural";"...";"...";"..."
"MU";"4109708";"Ibaiti (PR)";"Total";"100,00";"52,15";"47,85"
"MU";"4109708";"Ibaiti (PR)";"Urbana";"24,93";"12,51";"12,43"
"MU";"4109708";"Ibaiti (PR)";"Rural";"75,07";"39,65";"35,42"
"MU";"4109757";"Ibema (PR)";"Total";"...";"...";"..."
"MU";"4109757";"Ibema (PR)";"Urbana";"...";"...";"..."
"MU";"4109757";"Ibema (PR)";"Rural";"...";"...";"..."
"MU";"4109807";"Ibiporã (PR)";"Total";"100,00";"51,35";"48,65"
"MU";"4109807";"Ibiporã (PR)";"Urbana";"47,91";"23,95";"23,95"
"MU";"4109807";"Ibiporã (PR)";"Rural";"52,09";"27,40";"24,69"
"MU";"4109906";"Icaraíma (PR)";"Total";"100,00";"52,23";"47,77"
"MU";"4109906";"Icaraíma (PR)";"Urbana";"16,16";"8,08";"8,08"
"MU";"4109906";"Icaraíma (PR)";"Rural";"83,84";"44,15";"39,69"
"MU";"4110003";"Iguaraçu (PR)";"Total";"100,00";"52,05";"47,95"
"MU";"4110003";"Iguaraçu (PR)";"Urbana";"17,53";"8,77";"8,77"
"MU";"4110003";"Iguaraçu (PR)";"Rural";"82,47";"43,29";"39,18"
"MU";"4110052";"Iguatu (PR)";"Total";"...";"...";"..."
"MU";"4110052";"Iguatu (PR)";"Urbana";"...";"...";"..."
"MU";"4110052";"Iguatu (PR)";"Rural";"...";"...";"..."
"MU";"4110078";"Imbaú (PR)";"Total";"...";"...";"..."
"MU";"4110078";"Imbaú (PR)";"Urbana";"...";"...";"..."
"MU";"4110078";"Imbaú (PR)";"Rural";"...";"...";"..."
"MU";"4110102";"Imbituva (PR)";"Total";"100,00";"50,57";"49,43"
"MU";"4110102";"Imbituva (PR)";"Urbana";"22,99";"11,00";"11,99"
"MU";"4110102";"Imbituva (PR)";"Rural";"77,01";"39,57";"37,44"
"MU";"4110201";"Inácio Martins (PR)";"Total";"100,00";"50,84";"49,16"
"MU";"4110201";"Inácio Martins (PR)";"Urbana";"13,19";"6,45";"6,75"
"MU";"4110201";"Inácio Martins (PR)";"Rural";"86,81";"44,40";"42,41"
"MU";"4110300";"Inajá (PR)";"Total";"100,00";"51,57";"48,43"
"MU";"4110300";"Inajá (PR)";"Urbana";"33,52";"16,60";"16,92"
