Ano,ID BRA,Renda Mensal Total,Total de Empregos,Total de Estabelecimentos,Renda Mensal Média,Média de idade,Diversidade de Atividades,Diversidade Efetiva de Atividades,Diversidade de Ocupações,Diversidade Efetiva de Ocupações,Crescimento Nominal dos Salários (1 ano),Crescimento Nominal dos Salários (5 anos),Crescimento Nominal dos Empregos (1 ano),Crescimento Nominal dos Empregos (5 anos),Índice de Gini,Ano,ID BRA,Renda Mensal Total,Total de Empregos,Total de Estabelecimentos,Renda Mensal Média,Média de idade,Diversidade de Atividades,Diversidade Efetiva de Atividades,Diversidade de Ocupações,Diversidade Efetiva de Ocupações,Crescimento Nominal dos Salários (1 ano),Crescimento Nominal dos Salários (5 anos),Crescimento Nominal dos Empregos (1 ano),Crescimento Nominal dos Empregos (5 anos),Índice de Gini
2014,5pr050705,1062095.580,722,87,1471.050,36.734,49,12.811,116,47.666,1.461,0.011,0.370,-0.019,,2014,5pr050705,1062095.580,722,87,1471.050,36.734,49,12.811,116,47.666,1.461,0.011,0.370,-0.019,
2014,5pr050706,1969445.940,1387,243,1419.930,36.704,86,24.655,147,49.666,0.788,0.023,-0.134,-0.006,,2014,5pr050706,1969445.940,1387,243,1419.930,36.704,86,24.655,147,49.666,0.788,0.023,-0.134,-0.006,
2014,5pr050707,6223881.660,4129,567,1507.360,35.818,139,37.343,217,57.758,0.936,0.012,0.118,-0.007,,2014,5pr050707,6223881.660,4129,567,1507.360,35.818,139,37.343,217,57.758,0.936,0.012,0.118,-0.007,
2014,5pr060000,4712566.660,3154,349,1494.160,36.756,115,25.530,205,67.308,0.808,0.013,0.099,-0.003,,2014,5pr060000,4712566.660,3154,349,1494.160,36.756,115,25.530,205,67.308,0.808,0.013,0.099,-0.003,
2014,5pr060001,2519451.860,1813,233,1389.660,38.391,91,21.700,149,51.443,0.794,0.017,0.128,0.002,,2014,5pr060001,2519451.860,1813,233,1389.660,38.391,91,21.700,149,51.443,0.794,0.017,0.128,0.002,
2014,5pr060002,549116.100,434,59,1265.240,36.832,40,6.412,80,42.726,1.291,0.035,0.382,0.017,,2014,5pr060002,549116.100,434,59,1265.240,36.832,40,6.412,80,42.726,1.291,0.035,0.382,0.017,
2014,5pr060003,697373.960,528,85,1320.780,40.013,39,8.328,77,37.190,1.079,0.037,0.255,0.024,,2014,5pr060003,697373.960,528,85,1320.780,40.013,39,8.328,77,37.190,1.079,0.037,0.255,0.024,
2014,5pr060004,727061.090,510,65,1425.610,38.376,36,10.316,79,34.800,0.832,0.002,0.229,-0.015,,2014,5pr060004,727061.090,510,65,1425.610,38.376,36,10.316,79,34.800,0.832,0.002,0.229,-0.015,
2014,5pr060005,1259313.060,915,159,1376.300,38.939,65,13.923,102,32.207,0.662,0.010,0.037,-0.012,,2014,5pr060005,1259313.060,915,159,1376.300,38.939,65,13.923,102,32.207,0.662,0.010,0.037,-0.012,
2014,5pr060006,1354420.890,1022,129,1325.270,36.143,59,16.155,107,35.794,2.145,-0.042,0.807,-0.063,,2014,5pr060006,1354420.890,1022,129,1325.270,36.143,59,16.155,107,35.794,2.145,-0.042,0.807,-0.063,
2014,5pr060007,1971515.080,1562,276,1262.170,38.780,100,28.819,134,41.658,0.526,0.004,-0.091,0.004,,2014,5pr060007,1971515.080,1562,276,1262.170,38.780,100,28.819,134,41.658,0.526,0.004,-0.091,0.004,
2014,5pr060100,1222476.500,922,186,1325.900,37.328,80,26.235,120,43.051,0.958,0.022,0.268,0.002,,2014,5pr060100,1222476.500,922,186,1325.900,37.328,80,26.235,120,43.051,0.958,0.022,0.268,0.002,
2014,5pr060101,5996021.300,3987,452,1503.890,37.365,133,34.408,202,56.378,0.810,0.027,0.089,0.008,,2014,5pr060101,5996021.300,3987,452,1503.890,37.365,133,34.408,202,56.378,0.810,0.027,0.089,0.008,
2014,5pr060102,10055234.890,6618,864,1519.380,37.829,191,43.591,263,65.292,0.493,0.006,-0.136,-0.014,,2014,5pr060102,10055234.890,6618,864,1519.380,37.829,191,43.591,263,65.292,0.493,0.006,-0.136,-0.014,
2014,5pr060103,1281070.050,965,173,1327.530,36.761,59,15.990,100,31.528,0.876,0.019,0.127,-0.002,,2014,5pr060103,1281070.050,965,173,1327.530,36.761,59,15.990,100,31.528,0.876,0.019,0.127,-0.002,
2014,5pr060104,26064936.450,16064,1452,1622.570,37.167,227,61.413,310,58.989,1.053,0.039,0.195,0.012,,2014,5pr060104,26064936.450,16064,1452,1622.570,37.167,227,61.413,310,58.989,1.053,0.039,0.195,0.012,
2014,5pr060105,1007207.540,735,122,1370.350,39.359,52,15.296,87,29.557,0.806,0.031,0.097,0.009,,2014,5pr060105,1007207.540,735,122,1370.350,39.359,52,15.296,87,29.557,0.806,0.031,0.097,0.009,
2014,5pr060106,877870.170,581,103,1510.960,41.644,33,5.906,76,26.439,0.808,0.032,-0.046,0.011,,2014,5pr060106,877870.170,581,103,1510.960,41.644,33,5.906,76,26.439,0.808,0.032,-0.046,0.011,
2014,5pr060107,1985798.760,1386,51,1432.760,39.781,34,3.716,107,21.316,-0.010,0.004,-0.377,-0.012,,2014,5pr060107,1985798.760,1386,51,1432.760,39.781,34,3.716,107,21.316,-0.010,0.004,-0.377,-0.012,
2014,5pr060108,1472345.650,993,159,1482.730,37.960,73,23.343,111,34.881,0.761,0.018,-0.009,-0.002,,2014,5pr060108,1472345.650,993,159,1482.730,37.960,73,23.343,111,34.881,0.761,0.018,-0.009,-0.002,
2014,5pr060109,1818919.080,1521,294,1195.870,36.371,100,31.103,131,43.198,0.827,0.015,0.180,-0.001,,2014,5pr060109,1818919.080,1521,294,1195.870,36.371,100,31.103,131,43.198,0.827,0.015,0.180,-0.001,
2014,5pr060110,681646.490,528,72,1291.000,38.430,39,11.146,67,25.375,0.804,0.023,0.152,0.008,,2014,5pr060110,681646.490,528,72,1291.000,38.430,39,11.146,67,25.375,0.804,0.023,0.152,0.008,
2014,5pr060111,2384346.640,1762,305,1353.210,39.778,86,24.310,139,38.177,0.847,0.043,0.185,0.037,,2014,5pr060111,2384346.640,1762,305,1353.210,39.778,86,24.310,139,38.177,0.847,0.043,0.185,0.037,
2014,5pr060112,513434.160,349,63,1471.160,39.513,30,7.257,58,23.796,0.567,0.011,-0.041,-0.012,,2014,5pr060112,513434.160,349,63,1471.160,39.513,30,7.257,58,23.796,0.567,0.011,-0.041,-0.012,
2014,5pr060113,1683613.530,1085,159,1551.720,39.619,66,19.202,123,42.863,0.969,0.023,0.181,-0.002,,2014,5pr060113,1683613.530,1085,159,1551.720,39.619,66,19.202,123,42.863,0.969,0.023,0.181,-0.002,
2014,5pr060200,651366.720,462,83,1409.890,38.853,42,12.900,74,32.389,0.883,0.038,0.155,0.016,,2014,5pr060200,651366.720,462,83,1409.890,38.853,42,12.900,74,32.389,0.883,0.038,0.155,0.016,
2014,5pr060201,2041707.740,1540,268,1325.780,37.204,81,21.889,131,43.470,0.786,0.031,0.079,0.006,,2014,5pr060201,2041707.740,1540,268,1325.780,37.204,81,21.889,131,43.470,0.786,0.031,0.079,0.006,
2014,5pr060202,1899153.510,1195,148,1589.250,36.577,66,14.825,131,46.079,0.735,0.015,0.143,-0.006,,2014,5pr060202,1899153.510,1195,148,1589.250,36.577,66,14.825,131,46.079,0.735,0.015,0.143,-0.006,
2014,5pr060203,7290754.680,5203,730,1401.260,35.588,161,39.703,240,61.392,0.450,0.015,-0.108,0.003,,2014,5pr060203,7290754.680,5203,730,1401.260,35.588,161,39.703,240,61.392,0.450,0.015,-0.108,0.003,
2014,5pr060204,740270.620,567,80,1305.590,36.804,46,12.568,84,38.243,1.041,0.041,0.287,0.025,,2014,5pr060204,740270.620,567,80,1305.590,36.804,46,12.568,84,38.243,1.041,0.041,0.287,0.025,
2014,5pr060205,739163.740,593,74,1246.480,36.091,36,9.163,91,30.139,1.147,0.012,0.494,-0.010,,2014,5pr060205,739163.740,593,74,1246.480,36.091,36,9.163,91,30.139,1.147,0.012,0.494,-0.010,
2014,5pr060206,959565.130,727,119,1319.900,35.867,57,14.289,101,35.213,1.227,0.030,0.339,0.011,,2014,5pr060206,959565.130,727,119,1319.900,35.867,57,14.289,101,35.213,1.227,0.030,0.339,0.011,
2014,5pr060207,1207820.850,866,129,1394.710,36.590,49,11.250,93,39.921,1.035,0.024,0.212,0.000,,2014,5pr060207,1207820.850,866,129,1394.710,36.590,49,11.250,93,39.921,1.035,0.024,0.212,0.000,
2014,5pr060300,468269.630,317,43,1477.190,41.580,25,6.007,68,34.575,0.776,0.021,0.101,0.003,,2014,5pr060300,468269.630,317,43,1477.190,41.580,25,6.007,68,34.575,0.776,0.021,0.101,0.003,
2014,5pr060301,8796161.020,5587,611,1574.400,36.427,165,32.715,234,62.146,0.668,0.019,-0.043,0.001,,2014,5pr060301,8796161.020,5587,611,1574.400,36.427,165,32.715,234,62.146,0.668,0.019,-0.043,0.001,
2014,5pr060302,17325890.270,10213,936,1696.460,36.902,188,45.186,277,68.250,0.871,0.021,0.040,-0.003,,2014,5pr060302,17325890.270,10213,936,1696.460,36.902,188,45.186,277,68.250,0.871,0.021,0.040,-0.003,
2014,5pr060303,631236.030,411,80,1535.850,41.071,31,7.785,62,25.253,0.747,0.006,0.015,-0.011,,2014,5pr060303,631236.030,411,80,1535.850,41.071,31,7.785,62,25.253,0.747,0.006,0.015,-0.011,
2014,5pr060304,3753683.720,2740,370,1369.960,35.791,84,26.506,159,51.711,1.239,0.032,0.377,0.015,,2014,5pr060304,3753683.720,2740,370,1369.960,35.791,84,26.506,159,51.711,1.239,0.032,0.377,0.015,
2014,5pr060305,14303928.320,10486,1359,1364.100,34.044,217,52.885,290,56.950,0.994,0.030,0.226,0.010,,2014,5pr060305,14303928.320,10486,1359,1364.100,34.044,217,52.885,290,56.950,0.994,0.030,0.226,0.010,
2014,5pr060400,3414873.600,2749,313,1242.220,34.422,97,17.475,156,37.994,1.348,0.026,0.378,0.004,,2014,5pr060400,3414873.600,2749,313,1242.220,34.422,97,17.475,156,37.994,1.348,0.026,0.378,0.004,
2014,5pr060401,796591.100,661,119,1205.130,36.401,54,18.136,90,33.755,0.940,0.007,0.298,-0.003,,2014,5pr060401,796591.100,661,119,1205.130,36.401,54,18.136,90,33.755,0.940,0.007,0.298,-0.003,
2014,5pr060402,5445175.990,3914,312,1391.210,32.896,102,14.561,165,20.749,1.885,0.037,0.607,0.009,,2014,5pr060402,5445175.990,3914,312,1391.210,32.896,102,14.561,165,20.749,1.885,0.037,0.607,0.009,
2014,5pr060403,2149740.300,1653,194,1300.510,35.740,74,26.010,124,37.435,1.222,0.057,0.257,0.044,,2014,5pr060403,2149740.300,1653,194,1300.510,35.740,74,26.010,124,37.435,1.222,0.057,0.257,0.044,
2014,5pr060404,823002.700,760,60,1082.900,34.129,32,5.056,76,17.556,1.120,0.011,0.318,-0.009,,2014,5pr060404,823002.700,760,60,1082.900,34.129,32,5.056,76,17.556,1.120,0.011,0.318,-0.009,
2014,5pr060405,642456.790,537,80,1196.380,37.885,39,10.098,85,39.650,0.808,0.003,0.152,-0.015,,2014,5pr060405,642456.790,537,80,1196.380,37.885,39,10.098,85,39.650,0.808,0.003,0.152,-0.015,
2014,5pr060406,935349.300,791,105,1182.490,34.287,52,8.374,77,20.925,1.158,0.022,0.218,0.005,,2014,5pr060406,935349.300,791,105,1182.490,34.287,52,8.374,77,20.925,1.158,0.022,0.218,0.005,
2014,5pr060407,6557340.480,5326,521,1231.190,34.069,136,22.092,220,44.328,1.232,0.026,0.321,0.003,,2014,5pr060407,6557340.480,5326,521,1231.190,34.069,136,22.092,220,44.328,1.232,0.026,0.321,0.003,
2014,5pr060408,1471744.720,1190,201,1236.760,37.318,67,25.859,129,43.155,1.366,0.025,0.436,0.002,,2014,5pr060408,1471744.720,1190,201,1236.760,37.318,67,25.859,129,43.155,1.366,0.025,0.436,0.002,
2014,5pr060409,3722612.960,2726,439,1365.600,35.635,126,43.695,176,53.920,1.001,0.022,0.179,0.004,,2014,5pr060409,3722612.960,2726,439,1365.600,35.635,126,43.695,176,53.920,1.001,0.022,0.179,0.004,
2014,5pr070000,476351.970,405,45,1176.180,37.012,33,8.042,68,31.199,0.998,0.024,0.238,0.011,,2014,5pr070000,476351.970,405,45,1176.180,37.012,33,8.042,68,31.199,0.998,0.024,0.238,0.011,
2014,5pr070001,1162924.340,917,144,1268.180,37.781,73,13.008,110,36.781,1.937,0.025,0.730,0.007,,2014,5pr070001,1162924.340,917,144,1268.180,37.781,73,13.008,110,36.781,1.937,0.025,0.730,0.007,
2014,5pr070002,871216.140,597,103,1459.320,36.662,46,12.117,86,35.814,1.073,0.011,0.177,-0.009,,2014,5pr070002,871216.140,597,103,1459.320,36.662,46,12.117,86,35.814,1.073,0.011,0.177,-0.009,
2014,5pr070003,16907567.360,11175,402,1512.980,34.458,105,10.370,221,22.231,1.279,0.037,0.256,0.015,,2014,5pr070003,16907567.360,11175,402,1512.980,34.458,105,10.370,221,22.231,1.279,0.037,0.256,0.015,
2014,5pr070004,712356.540,452,73,1576.010,38.310,36,8.529,91,46.620,0.573,0.016,0.021,-0.005,,2014,5pr070004,712356.540,452,73,1576.010,38.310,36,8.529,91,46.620,0.573,0.016,0.021,-0.005,
2014,5pr070005,4008476.830,2831,343,1415.920,34.653,104,19.723,180,39.574,0.945,0.017,0.176,-0.003,,2014,5pr070005,4008476.830,2831,343,1415.920,34.653,104,19.723,180,39.574,0.945,0.017,0.176,-0.003,
2014,5pr070006,186753567.350,103769,9192,1799.710,35.113,444,116.772,477,91.166,1.156,0.025,0.301,0.007,,2014,5pr070006,186753567.350,103769,9192,1799.710,35.113,444,116.772,477,91.166,1.156,0.025,0.301,0.007,
2014,5pr070007,1721515.930,1247,179,1380.530,35.841,64,18.819,109,34.144,0.807,0.002,0.107,-0.002,,2014,5pr070007,1721515.930,1247,179,1380.530,35.841,64,18.819,109,34.144,0.807,0.002,0.107,-0.002,
2014,5pr070008,4751291.550,3187,493,1490.840,36.207,118,39.652,190,59.836,1.119,0.035,0.280,0.017,,2014,5pr070008,4751291.550,3187,493,1490.840,36.207,118,39.652,190,59.836,1.119,0.035,0.280,0.017,
2014,5pr070009,437650.770,349,45,1254.010,37.989,25,4.408,68,32.483,0.448,0.032,-0.023,0.008,,2014,5pr070009,437650.770,349,45,1254.010,37.989,25,4.408,68,32.483,0.448,0.032,-0.023,0.008,
2014,5pr070010,3115594.790,2327,448,1338.890,37.116,118,29.903,161,52.718,0.946,0.024,0.192,0.001,,2014,5pr070010,3115594.790,2327,448,1338.890,37.116,118,29.903,161,52.718,0.946,0.024,0.192,0.001,
2014,5pr070011,1777757.340,1295,128,1372.790,34.573,69,19.138,127,47.774,1.199,0.042,0.266,0.020,,2014,5pr070011,1777757.340,1295,128,1372.790,34.573,69,19.138,127,47.774,1.199,0.042,0.266,0.020,
2014,5pr070012,449066.470,340,38,1320.780,36.203,20,5.601,64,32.708,0.581,0.036,0.006,0.022,,2014,5pr070012,449066.470,340,38,1320.780,36.203,20,5.601,64,32.708,0.581,0.036,0.006,0.022,
2014,5pr070013,912566.590,665,105,1372.280,37.080,44,14.054,84,22.721,1.068,0.013,0.438,0.004,,2014,5pr070013,912566.590,665,105,1372.280,37.080,44,14.054,84,22.721,1.068,0.013,0.438,0.004,
2014,5pr070014,3539115.610,2538,344,1394.450,36.422,100,21.888,165,46.119,1.527,0.036,0.549,0.012,,2014,5pr070014,3539115.610,2538,344,1394.450,36.422,100,21.888,165,46.119,1.527,0.036,0.549,0.012,
2014,5pr070015,771051.700,565,69,1364.690,35.184,45,13.554,92,38.263,1.332,0.041,0.358,0.014,,2014,5pr070015,771051.700,565,69,1364.690,35.184,45,13.554,92,38.263,1.332,0.041,0.358,0.014,
2014,5pr070016,3610756.960,2270,260,1590.640,34.709,117,43.221,214,77.606,2.064,0.043,0.666,0.016,,2014,5pr070016,3610756.960,2270,260,1590.640,34.709,117,43.221,214,77.606,2.064,0.043,0.666,0.016,
2014,5pr070017,2137243.840,1428,194,1496.670,34.790,74,18.251,136,47.160,0.869,0.022,0.128,0.002,,2014,5pr070017,2137243.840,1428,194,1496.670,34.790,74,18.251,136,47.160,0.869,0.022,0.128,0.002,
2014,5pr070100,3850777.000,2655,349,1450.390,36.351,122,37.736,187,66.698,0.857,0.012,0.100,-0.008,,2014,5pr070100,3850777.000,2655,349,1450.390,36.351,122,37.736,187,66.698,0.857,0.012,0.100,-0.008,
2014,5pr070101,121914755.870,62365,6147,1954.860,35.882,351,76.396,427,81.795,1.017,0.020,0.321,0.003,,2014,5pr070101,121914755.870,62365,6147,1954.860,35.882,351,76.396,427,81.795,1.017,0.020,0.321,0.003,
2014,5pr070102,3505816.000,2383,231,1471.180,34.041,95,23.271,180,46.203,1.740,0.035,0.662,0.000,,2014,5pr070102,3505816.000,2383,231,1471.180,34.041,95,23.271,180,46.203,1.740,0.035,0.662,0.000,
2014,5pr070103,9789684.860,7254,426,1349.560,32.743,127,8.311,234,19.477,1.793,0.044,0.641,0.020,,2014,5pr070103,9789684.860,7254,426,1349.560,32.743,127,8.311,234,19.477,1.793,0.044,0.641,0.020,
2014,5pr070104,29914929.570,17901,1398,1671.130,35.152,237,42.522,316,47.267,1.589,0.032,0.538,0.011,,2014,5pr070104,29914929.570,17901,1398,1671.130,35.152,237,42.522,316,47.267,1.589,0.032,0.538,0.011,
2014,5pr070105,2727614.540,1784,315,1528.930,35.697,111,29.935,165,64.126,1.089,0.017,0.353,-0.001,,2014,5pr070105,2727614.540,1784,315,1528.930,35.697,111,29.935,165,64.126,1.089,0.017,0.353,-0.001,
2014,5pr070106,521281.830,370,59,1408.870,39.462,28,6.355,65,27.116,0.787,0.013,0.014,-0.008,,2014,5pr070106,521281.830,370,59,1408.870,39.462,28,6.355,65,27.116,0.787,0.013,0.014,-0.008,
2014,5pr070107,4930886.410,3417,455,1443.050,36.132,152,43.466,227,70.860,1.097,0.024,0.308,0.009,,2014,5pr070107,4930886.410,3417,455,1443.050,36.132,152,43.466,227,70.860,1.097,0.024,0.308,0.009,
2014,5pr070108,9301623.670,6238,743,1491.120,35.403,164,49.094,252,69.130,1.340,0.030,0.359,0.003,,2014,5pr070108,9301623.670,6238,743,1491.120,35.403,164,49.094,252,69.130,1.340,0.030,0.359,0.003,
2014,5pr070109,1113493.070,741,102,1502.690,35.915,61,15.290,109,48.584,1.116,0.022,0.258,0.008,,2014,5pr070109,1113493.070,741,102,1502.690,35.915,61,15.290,109,48.584,1.116,0.022,0.258,0.008,
2014,5pr070110,1540719.860,1133,198,1359.860,36.665,72,23.115,123,44.635,1.040,0.034,0.220,0.014,,2014,5pr070110,1540719.860,1133,198,1359.860,36.665,72,23.115,123,44.635,1.040,0.034,0.220,0.014,
2014,5pr070200,8781639.870,5877,902,1494.240,36.554,175,53.136,256,60.916,1.026,0.018,0.214,-0.002,,2014,5pr070200,8781639.870,5877,902,1494.240,36.554,175,53.136,256,60.916,1.026,0.018,0.214,-0.002,
2014,5pr070201,859420.970,624,83,1377.280,35.647,40,9.201,89,40.541,1.310,0.033,0.290,0.011,,2014,5pr070201,859420.970,624,83,1377.280,35.647,40,9.201,89,40.541,1.310,0.033,0.290,0.011,
2014,5pr070202,1840250.320,1210,180,1520.870,35.630,84,29.947,122,43.577,1.157,0.043,0.329,0.022,,2014,5pr070202,1840250.320,1210,180,1520.870,35.630,84,29.947,122,43.577,1.157,0.043,0.329,0.022,
2014,5pr070203,1438063.330,990,161,1452.590,35.129,75,30.299,128,48.343,1.184,0.019,0.349,-0.001,,2014,5pr070203,1438063.330,990,161,1452.590,35.129,75,30.299,128,48.343,1.184,0.019,0.349,-0.001,
2014,5pr070204,8883391.640,5610,727,1583.490,35.450,174,50.352,253,65.272,1.232,0.031,0.341,0.010,,2014,5pr070204,8883391.640,5610,727,1583.490,35.450,174,50.352,253,65.272,1.232,0.031,0.341,0.010,
2014,5pr070205,515235.530,360,40,1431.210,37.756,26,7.331,62,26.596,0.870,0.023,0.132,-0.001,,2014,5pr070205,515235.530,360,40,1431.210,37.756,26,7.331,62,26.596,0.870,0.023,0.132,-0.001,
2014,5pr070206,1714018.730,1248,183,1373.410,36.101,82,26.801,132,52.945,1.413,0.028,0.476,0.010,,2014,5pr070206,1714018.730,1248,183,1373.410,36.101,82,26.801,132,52.945,1.413,0.028,0.476,0.010,
2014,5pr070207,26307796.360,15425,1730,1705.530,35.376,277,77.134,337,78.772,1.027,0.028,0.156,0.007,,2014,5pr070207,26307796.360,15425,1730,1705.530,35.376,277,77.134,337,78.772,1.027,0.028,0.156,0.007,
2014,5pr070208,2143300.110,1201,174,1784.600,35.013,81,24.714,130,50.456,1.079,0.028,0.302,0.009,,2014,5pr070208,2143300.110,1201,174,1784.600,35.013,81,24.714,130,50.456,1.079,0.028,0.302,0.009,
2014,5pr070209,1471038.840,1011,146,1455.030,34.054,77,22.567,125,54.058,1.106,0.016,0.281,-0.007,,2014,5pr070209,1471038.840,1011,146,1455.030,34.054,77,22.567,125,54.058,1.106,0.016,0.281,-0.007,
2014,5pr070210,2697684.000,1725,254,1563.880,34.886,104,35.508,162,62.628,1.227,0.031,0.385,0.013,,2014,5pr070210,2697684.000,1725,254,1563.880,34.886,104,35.508,162,62.628,1.227,0.031,0.385,0.013,
2014,5pr070211,1269625.920,819,109,1550.220,37.867,49,14.633,103,45.621,1.004,0.040,0.250,0.021,,2014,5pr070211,1269625.920,819,109,1550.220,37.867,49,14.633,103,45.621,1.004,0.040,0.250,0.021,
2014,5pr070212,19055324.490,11266,1079,1691.400,34.607,206,35.780,276,43.056,0.992,0.031,0.190,0.009,,2014,5pr070212,19055324.490,11266,1079,1691.400,34.607,206,35.780,276,43.056,0.992,0.031,0.190,0.009,
2014,5pr070213,1869103.400,1339,194,1395.900,35.109,87,29.779,143,58.976,0.662,0.014,-0.027,-0.010,,2014,5pr070213,1869103.400,1339,194,1395.900,35.109,87,29.779,143,58.976,0.662,0.014,-0.027,-0.010,
2014,5pr070214,1846978.660,1088,161,1697.590,35.882,81,30.878,149,55.993,1.432,0.034,0.423,0.019,,2014,5pr070214,1846978.660,1088,161,1697.590,35.882,81,30.878,149,55.993,1.432,0.034,0.423,0.019,
2014,5pr070215,7259292.340,4554,627,1594.050,35.356,163,46.565,224,64.075,1.248,0.029,0.333,0.006,,2014,5pr070215,7259292.340,4554,627,1594.050,35.356,163,46.565,224,64.075,1.248,0.029,0.333,0.006,
2014,5pr070216,619143.600,448,78,1382.020,38.545,38,10.720,77,35.846,1.122,0.035,0.301,0.017,,2014,5pr070216,619143.600,448,78,1382.020,38.545,38,10.720,77,35.846,1.122,0.035,0.301,0.017,
2014,5pr070217,1048445.300,667,113,1571.880,37.631,46,13.333,86,31.632,0.735,0.014,0.013,-0.005,,2014,5pr070217,1048445.300,667,113,1571.880,37.631,46,13.333,86,31.632,0.735,0.014,0.013,-0.005,
2014,5pr070218,5154726.310,3712,469,1388.670,34.791,119,16.828,196,43.901,1.030,0.026,0.169,-0.002,,2014,5pr070218,5154726.310,3712,469,1388.670,34.791,119,16.828,196,43.901,1.030,0.026,0.169,-0.002,
2014,5pr070219,84885641.140,47414,3873,1790.310,34.817,361,72.057,432,82.264,1.269,0.029,0.335,0.006,,2014,5pr070219,84885641.140,47414,3873,1790.310,34.817,361,72.057,432,82.264,1.269,0.029,0.335,0.006,
2014,5pr070220,1924305.040,1225,199,1570.860,36.777,61,20.482,138,60.277,1.247,0.028,0.347,0.004,,2014,5pr070220,1924305.040,1225,199,1570.860,36.777,61,20.482,138,60.277,1.247,0.028,0.347,0.004,
2014,5pr080000,18740799.980,12396,1218,1511.840,34.770,207,62.366,298,77.436,1.005,0.016,0.257,0.000,,2014,5pr080000,18740799.980,12396,1218,1511.840,34.770,207,62.366,298,77.436,1.005,0.016,0.257,0.000,
2014,5pr080001,3774108.470,2474,272,1525.510,34.374,87,15.814,158,49.538,1.317,0.042,0.364,0.017,,2014,5pr080001,3774108.470,2474,272,1525.510,34.374,87,15.814,158,49.538,1.317,0.042,0.364,0.017,
2014,5pr080002,2460178.030,1830,242,1344.360,34.911,98,28.578,138,44.675,0.978,0.033,0.337,0.016,,2014,5pr080002,2460178.030,1830,242,1344.360,34.911,98,28.578,138,44.675,0.978,0.033,0.337,0.016,
2014,5pr080003,2488109.440,1607,192,1548.300,35.264,80,17.073,158,50.192,0.957,0.019,0.270,0.002,,2014,5pr080003,2488109.440,1607,192,1548.300,35.264,80,17.073,158,50.192,0.957,0.019,0.270,0.002,
2014,5pr080100,1178661.530,817,73,1442.670,35.545,40,10.920,105,49.675,0.891,0.038,0.193,0.019,,2014,5pr080100,1178661.530,817,73,1442.670,35.545,40,10.920,105,49.675,0.891,0.038,0.193,0.019,
2014,5pr080101,1144315.750,861,83,1329.050,34.476,47,11.436,98,35.727,1.037,0.022,0.457,0.011,,2014,5pr080101,1144315.750,861,83,1329.050,34.476,47,11.436,98,35.727,1.037,0.022,0.457,0.011,
2014,5pr080102,8534946.710,6406,613,1332.340,34.763,140,19.143,222,39.042,1.113,0.026,0.269,0.006,,2014,5pr080102,8534946.710,6406,613,1332.340,34.763,140,19.143,222,39.042,1.113,0.026,0.269,0.006,
2014,5pr080103,2323576.990,1638,257,1418.550,34.758,95,29.140,143,50.177,0.712,0.021,0.099,0.001,,2014,5pr080103,2323576.990,1638,257,1418.550,34.758,95,29.140,143,50.177,0.712,0.021,0.099,0.001,
2014,5pr080104,1742867.810,1244,125,1401.020,34.879,63,17.904,115,47.699,0.709,-0.006,0.078,-0.032,,2014,5pr080104,1742867.810,1244,125,1401.020,34.879,63,17.904,115,47.699,0.709,-0.006,0.078,-0.032,
2014,5pr080105,9188946.500,6571,954,1398.410,34.047,169,48.788,232,63.167,1.079,0.020,0.247,0.002,,2014,5pr080105,9188946.500,6571,954,1398.410,34.047,169,48.788,232,63.167,1.079,0.020,0.247,0.002,
2014,5pr080106,1790732.990,1250,173,1432.590,36.590,66,19.906,129,46.554,0.864,0.021,0.100,0.006,,2014,5pr080106,1790732.990,1250,173,1432.590,36.590,66,19.906,129,46.554,0.864,0.021,0.100,0.006,
2014,5pr080200,828347.920,619,66,1338.200,37.053,37,9.273,90,39.150,0.777,0.012,0.193,0.000,,2014,5pr080200,828347.920,619,66,1338.200,37.053,37,9.273,90,39.150,0.777,0.012,0.193,0.000,
2014,5pr080201,1491594.190,930,127,1603.870,36.773,57,13.448,103,34.980,0.874,0.031,0.028,0.007,,2014,5pr080201,1491594.190,930,127,1603.870,36.773,57,13.448,103,34.980,0.874,0.031,0.028,0.007,
2014,5pr080202,16753053.170,7888,919,2123.870,34.906,184,58.581,293,75.810,0.887,-0.001,0.257,-0.025,,2014,5pr080202,16753053.170,7888,919,2123.870,34.906,184,58.581,293,75.810,0.887,-0.001,0.257,-0.025,
2014,5pr080300,4259701.370,3143,351,1355.300,35.843,99,17.659,165,38.953,1.083,0.029,0.320,0.007,,2014,5pr080300,4259701.370,3143,351,1355.300,35.843,99,17.659,165,38.953,1.083,0.029,0.320,0.007,
2014,5pr080301,2436426.560,1628,254,1496.580,36.080,88,21.698,135,42.649,0.520,-0.001,-0.036,-0.022,,2014,5pr080301,2436426.560,1628,254,1496.580,36.080,88,21.698,135,42.649,0.520,-0.001,-0.036,-0.022,
2014,5pr080302,2878650.160,2161,318,1332.090,36.198,90,28.054,144,47.429,0.709,0.018,0.091,0.002,,2014,5pr080302,2878650.160,2161,318,1332.090,36.198,90,28.054,144,47.429,0.709,0.018,0.091,0.002,
2014,5pr080303,1272878.640,893,119,1425.400,35.941,57,21.994,120,52.818,1.131,0.022,0.309,0.001,,2014,5pr080303,1272878.640,893,119,1425.400,35.941,57,21.994,120,52.818,1.131,0.022,0.309,0.001,
