"Tabela 202 - População residente, por sexo e situação do domicílio"
"Variável - População residente (Pessoas)"
"Nível";"Cód.";"Município";"Situação do domicílio";"Ano x Sexo"
"Nível";"Cód.";"Município";"Situação do domicílio";"1991"
"Nível";"Cód.";"Município";"Situação do domicílio";"Total";"Homens";"Mulheres"
"MU";"3202306";"Guaçuí (ES)";"Urbana";"72,22";"34,43";"37,79"
"MU";"3202306";"Guaçuí (ES)";"Rural";"27,78";"14,65";"13,13"
"MU";"3202405";"Guarapari (ES)";"Total";"100,00";"50,52";"49,48"
"MU";"3202405";"Guarapari (ES)";"Urbana";"89,43";"44,78";"44,65"
"MU";"3202405";"Guarapari (ES)";"Rural";"10,57";"5,74";"4,83"
"MU";"3202454";"Ibatiba (ES)";"Total";"100,00";"51,27";"48,73"
"MU";"3202454";"Ibatiba (ES)";"Urbana";"49,46";"24,41";"25,05"
"MU";"3202454";"Ibatiba (ES)";"Rural";"50,54";"26,87";"23,67"
"MU";"3202504";"Ibiraçu (ES)";"Total";"100,00";"50,54";"49,46"
"MU";"3202504";"Ibiraçu (ES)";"Urbana";"70,16";"34,55";"35,62"
"MU";"3202504";"Ibiraçu (ES)";"Rural";"29,84";"15,99";"13,84"
"MU";"3202553";"Ibitirama (ES)";"Total";"100,00";"53,14";"46,86"
"MU";"3202553";"Ibitirama (ES)";"Urbana";"21,15";"10,59";"10,56"
"MU";"3202553";"Ibitirama (ES)";"Rural";"78,85";"42,55";"36,30"
"MU";"3202603";"Iconha (ES)";"Total";"100,00";"51,33";"48,67"
"MU";"3202603";"Iconha (ES)";"Urbana";"34,24";"16,91";"17,33"
"MU";"3202603";"Iconha (ES)";"Rural";"65,76";"34,42";"31,34"
"MU";"3202652";"Irupi (ES)";"Total";"...";"...";"..."
"MU";"3202652";"Irupi (ES)";"Urbana";"...";"...";"..."
"MU";"3202652";"Irupi (ES)";"Rural";"...";"...";"..."
"MU";"3202702";"Itaguaçu (ES)";"Total";"100,00";"51,17";"48,83"
"MU";"3202702";"Itaguaçu (ES)";"Urbana";"44,67";"22,03";"22,65"
"MU";"3202702";"Itaguaçu (ES)";"Rural";"55,33";"29,14";"26,19"
"MU";"3202801";"Itapemirim (ES)";"Total";"100,00";"50,73";"49,27"
"MU";"3202801";"Itapemirim (ES)";"Urbana";"60,83";"30,36";"30,47"
"MU";"3202801";"Itapemirim (ES)";"Rural";"39,17";"20,37";"18,80"
"MU";"3202900";"Itarana (ES)";"Total";"100,00";"51,11";"48,89"
"MU";"3202900";"Itarana (ES)";"Urbana";"30,48";"14,67";"15,81"
"MU";"3202900";"Itarana (ES)";"Rural";"69,52";"36,43";"33,09"
"MU";"3203007";"Iúna (ES)";"Total";"100,00";"51,23";"48,77"
"MU";"3203007";"Iúna (ES)";"Urbana";"37,50";"18,40";"19,11"
"MU";"3203007";"Iúna (ES)";"Rural";"62,50";"32,83";"29,66"
"MU";"3203056";"Jaguaré (ES)";"Total";"100,00";"51,80";"48,20"
"MU";"3203056";"Jaguaré (ES)";"Urbana";"39,75";"20,09";"19,66"
"MU";"3203056";"Jaguaré (ES)";"Rural";"60,25";"31,71";"28,54"
"MU";"3203106";"Jerônimo Monteiro (ES)";"Total";"100,00";"50,72";"49,28"
"MU";"3203106";"Jerônimo Monteiro (ES)";"Urbana";"59,46";"29,18";"30,29"
"MU";"3203106";"Jerônimo Monteiro (ES)";"Rural";"40,54";"21,54";"18,99"
"MU";"3203130";"João Neiva (ES)";"Total";"100,00";"50,45";"49,55"
"MU";"3203130";"João Neiva (ES)";"Urbana";"66,76";"33,04";"33,72"
"MU";"3203130";"João Neiva (ES)";"Rural";"33,24";"17,41";"15,83"
"MU";"3203163";"Laranja da Terra (ES)";"Total";"100,00";"50,82";"49,18"
"MU";"3203163";"Laranja da Terra (ES)";"Urbana";"19,22";"9,44";"9,78"
"MU";"3203163";"Laranja da Terra (ES)";"Rural";"80,78";"41,38";"39,40"
"MU";"3203205";"Linhares (ES)";"Total";"100,00";"50,46";"49,54"
"MU";"3203205";"Linhares (ES)";"Urbana";"71,86";"35,55";"36,31"
"MU";"3203205";"Linhares (ES)";"Rural";"28,14";"14,91";"13,24"
"MU";"3203304";"Mantenópolis (ES)";"Total";"100,00";"50,79";"49,21"
"MU";"3203304";"Mantenópolis (ES)";"Urbana";"42,63";"20,92";"21,72"
"MU";"3203304";"Mantenópolis (ES)";"Rural";"57,37";"29,87";"27,50"
"MU";"3203320";"Marataízes (ES)";"Total";"...";"...";"..."
"MU";"3203320";"Marataízes (ES)";"Urbana";"...";"...";"..."
"MU";"3203320";"Marataízes (ES)";"Rural";"...";"...";"..."
"MU";"3203346";"Marechal Floriano (ES)";"Total";"...";"...";"..."
"MU";"3203346";"Marechal Floriano (ES)";"Urbana";"...";"...";"..."
"MU";"3203346";"Marechal Floriano (ES)";"Rural";"...";"...";"..."
"MU";"3203353";"Marilândia (ES)";"Total";"100,00";"51,40";"48,60"
"MU";"3203353";"Marilândia (ES)";"Urbana";"28,45";"14,09";"14,36"
"MU";"3203353";"Marilândia (ES)";"Rural";"71,55";"37,31";"34,24"
"MU";"3203403";"Mimoso do Sul (ES)";"Total";"100,00";"51,30";"48,70"
"MU";"3203403";"Mimoso do Sul (ES)";"Urbana";"43,57";"21,05";"22,52"
"MU";"3203403";"Mimoso do Sul (ES)";"Rural";"56,43";"30,25";"26,18"
"MU";"3203502";"Montanha (ES)";"Total";"100,00";"50,38";"49,62"
"MU";"3203502";"Montanha (ES)";"Urbana";"69,77";"33,93";"35,85"
"MU";"3203502";"Montanha (ES)";"Rural";"30,23";"16,45";"13,78"
"MU";"3203601";"Mucurici (ES)";"Total";"100,00";"51,78";"48,22"
"MU";"3203601";"Mucurici (ES)";"Urbana";"32,52";"16,24";"16,28"
"MU";"3203601";"Mucurici (ES)";"Rural";"67,48";"35,54";"31,94"
"MU";"3203700";"Muniz Freire (ES)";"Total";"100,00";"51,57";"48,43"
"MU";"3203700";"Muniz Freire (ES)";"Urbana";"30,68";"15,22";"15,46"
"MU";"3203700";"Muniz Freire (ES)";"Rural";"69,32";"36,35";"32,97"
"MU";"3203809";"Muqui (ES)";"Total";"100,00";"50,25";"49,75"
"MU";"3203809";"Muqui (ES)";"Urbana";"54,41";"25,82";"28,59"
"MU";"3203809";"Muqui (ES)";"Rural";"45,59";"24,43";"21,16"
"MU";"3203908";"Nova Venécia (ES)";"Total";"100,00";"50,91";"49,09"
"MU";"3203908";"Nova Venécia (ES)";"Urbana";"48,06";"23,45";"24,61"
"MU";"3203908";"Nova Venécia (ES)";"Rural";"51,94";"27,46";"24,48"
"MU";"3204005";"Pancas (ES)";"Total";"100,00";"51,11";"48,89"
"MU";"3204005";"Pancas (ES)";"Urbana";"36,85";"17,80";"19,05"
"MU";"3204005";"Pancas (ES)";"Rural";"63,15";"33,31";"29,84"
"MU";"3204054";"Pedro Canário (ES)";"Total";"100,00";"51,26";"48,74"
"MU";"3204054";"Pedro Canário (ES)";"Urbana";"90,02";"45,89";"44,13"
"MU";"3204054";"Pedro Canário (ES)";"Rural";"9,98";"5,37";"4,60"
"MU";"3204104";"Pinheiros (ES)";"Total";"100,00";"51,61";"48,39"
"MU";"3204104";"Pinheiros (ES)";"Urbana";"65,89";"32,54";"33,35"
"MU";"3204104";"Pinheiros (ES)";"Rural";"34,11";"19,07";"15,04"
"MU";"3204203";"Piúma (ES)";"Total";"100,00";"50,56";"49,44"
"MU";"3204203";"Piúma (ES)";"Urbana";"90,80";"45,61";"45,19"
"MU";"3204203";"Piúma (ES)";"Rural";"9,20";"4,95";"4,25"
"MU";"3204252";"Ponto Belo (ES)";"Total";"...";"...";"..."
"MU";"3204252";"Ponto Belo (ES)";"Urbana";"...";"...";"..."
"MU";"3204252";"Ponto Belo (ES)";"Rural";"...";"...";"..."
"MU";"3204302";"Presidente Kennedy (ES)";"Total";"100,00";"52,36";"47,64"
"MU";"3204302";"Presidente Kennedy (ES)";"Urbana";"20,29";"10,44";"9,85"
"MU";"3204302";"Presidente Kennedy (ES)";"Rural";"79,71";"41,92";"37,79"
"MU";"3204351";"Rio Bananal (ES)";"Total";"100,00";"52,13";"47,87"
"MU";"3204351";"Rio Bananal (ES)";"Urbana";"19,21";"9,57";"9,64"
"MU";"3204351";"Rio Bananal (ES)";"Rural";"80,79";"42,56";"38,24"
"MU";"3204401";"Rio Novo do Sul (ES)";"Total";"100,00";"51,46";"48,54"
"MU";"3204401";"Rio Novo do Sul (ES)";"Urbana";"49,30";"24,49";"24,81"
"MU";"3204401";"Rio Novo do Sul (ES)";"Rural";"50,70";"26,97";"23,73"
"MU";"3204500";"Santa Leopoldina (ES)";"Total";"100,00";"53,09";"46,91"
"MU";"3204500";"Santa Leopoldina (ES)";"Urbana";"15,07";"7,71";"7,36"
"MU";"3204500";"Santa Leopoldina (ES)";"Rural";"84,93";"45,39";"39,54"
"MU";"3204559";"Santa Maria de Jetibá (ES)";"Total";"100,00";"51,19";"48,81"
"MU";"3204559";"Santa Maria de Jetibá (ES)";"Urbana";"16,94";"8,49";"8,45"
"MU";"3204559";"Santa Maria de Jetibá (ES)";"Rural";"83,06";"42,70";"40,36"
"MU";"3204609";"Santa Teresa (ES)";"Total";"100,00";"52,10";"47,90"
"MU";"3204609";"Santa Teresa (ES)";"Urbana";"31,98";"15,99";"15,99"
"MU";"3204609";"Santa Teresa (ES)";"Rural";"68,02";"36,11";"31,91"
"MU";"3204658";"São Domingos do Norte (ES)";"Total";"...";"...";"..."
"MU";"3204658";"São Domingos do Norte (ES)";"Urbana";"...";"...";"..."
"MU";"3204658";"São Domingos do Norte (ES)";"Rural";"...";"...";"..."
"MU";"3204708";"São Gabriel da Palha (ES)";"Total";"100,00";"50,34";"49,66"
"MU";"3204708";"São Gabriel da Palha (ES)";"Urbana";"56,57";"27,39";"29,18"
"MU";"3204708";"São Gabriel da Palha (ES)";"Rural";"43,43";"22,94";"20,49"
"MU";"3204807";"São José do Calçado (ES)";"Total";"100,00";"51,62";"48,38"
"MU";"3204807";"São José do Calçado (ES)";"Urbana";"55,29";"27,43";"27,86"
"MU";"3204807";"São José do Calçado (ES)";"Rural";"44,71";"24,19";"20,52"
"MU";"3204906";"São Mateus (ES)";"Total";"100,00";"50,44";"49,56"
"MU";"3204906";"São Mateus (ES)";"Urbana";"69,27";"34,15";"35,12"
"MU";"3204906";"São Mateus (ES)";"Rural";"30,73";"16,29";"14,44"
"MU";"3204955";"São Roque do Canaã (ES)";"Total";"...";"...";"..."
"MU";"3204955";"São Roque do Canaã (ES)";"Urbana";"...";"...";"..."
"MU";"3204955";"São Roque do Canaã (ES)";"Rural";"...";"...";"..."
"MU";"3205002";"Serra (ES)";"Total";"100,00";"49,80";"50,20"
"MU";"3205002";"Serra (ES)";"Urbana";"99,31";"49,41";"49,90"
"MU";"3205002";"Serra (ES)";"Rural";"0,69";"0,39";"0,31"
"MU";"3205010";"Sooretama (ES)";"Total";"...";"...";"..."
"MU";"3205010";"Sooretama (ES)";"Urbana";"...";"...";"..."
"MU";"3205010";"Sooretama (ES)";"Rural";"...";"...";"..."
"MU";"3205036";"Vargem Alta (ES)";"Total";"100,00";"53,34";"46,66"
"MU";"3205036";"Vargem Alta (ES)";"Urbana";"27,66";"14,35";"13,32"
"MU";"3205036";"Vargem Alta (ES)";"Rural";"72,34";"38,99";"33,34"
"MU";"3205069";"Venda Nova do Imigrante (ES)";"Total";"100,00";"51,65";"48,35"
"MU";"3205069";"Venda Nova do Imigrante (ES)";"Urbana";"41,82";"20,60";"21,23"
"MU";"3205069";"Venda Nova do Imigrante (ES)";"Rural";"58,18";"31,05";"27,13"
"MU";"3205101";"Viana (ES)";"Total";"100,00";"50,24";"49,76"
"MU";"3205101";"Viana (ES)";"Urbana";"90,93";"45,48";"45,45"
"MU";"3205101";"Viana (ES)";"Rural";"9,07";"4,76";"4,31"
"MU";"3205150";"Vila Pavão (ES)";"Total";"...";"...";"..."
"MU";"3205150";"Vila Pavão (ES)";"Urbana";"...";"...";"..."
"MU";"3205150";"Vila Pavão (ES)";"Rural";"...";"...";"..."
"MU";"3205176";"Vila Valério (ES)";"Total";"...";"...";"..."
"MU";"3205176";"Vila Valério (ES)";"Urbana";"...";"...";"..."
"MU";"3205176";"Vila Valério (ES)";"Rural";"...";"...";"..."
"MU";"3205200";"Vila Velha (ES)";"Total";"100,00";"48,15";"51,85"
"MU";"3205200";"Vila Velha (ES)";"Urbana";"99,49";"47,88";"51,61"
"MU";"3205200";"Vila Velha (ES)";"Rural";"0,51";"0,27";"0,23"
"MU";"3205309";"Vitória (ES)";"Total";"100,00";"47,20";"52,80"
"MU";"3205309";"Vitória (ES)";"Urbana";"100,00";"47,20";"52,80"
"MU";"3205309";"Vitória (ES)";"Rural";"-";"-";"-"
"MU";"3300100";"Angra dos Reis (RJ)";"Total";"100,00";"50,85";"49,15"
"MU";"3300100";"Angra dos Reis (RJ)";"Urbana";"91,67";"46,22";"45,45"
"MU";"3300100";"Angra dos Reis (RJ)";"Rural";"8,33";"4,63";"3,70"
"MU";"3300159";"Aperibé (RJ)";"Total";"...";"...";"..."
"MU";"3300159";"Aperibé (RJ)";"Urbana";"...";"...";"..."
"MU";"3300159";"Aperibé (RJ)";"Rural";"...";"...";"..."
"MU";"3300209";"Araruama (RJ)";"Total";"100,00";"50,07";"49,93"
"MU";"3300209";"Araruama (RJ)";"Urbana";"73,48";"36,49";"37,00"
"MU";"3300209";"Araruama (RJ)";"Rural";"26,52";"13,58";"12,94"
"MU";"3300225";"Areal (RJ)";"Total";"...";"...";"..."
"MU";"3300225";"Areal (RJ)";"Urbana";"...";"...";"..."
"MU";"3300225";"Areal (RJ)";"Rural";"...";"...";"..."
"MU";"3300233";"Armação dos Búzios (RJ)";"Total";"...";"...";"..."
"MU";"3300233";"Armação dos Búzios (RJ)";"Urbana";"...";"...";"..."
"MU";"3300233";"Armação dos Búzios (RJ)";"Rural";"...";"...";"..."
"MU";"3300258";"Arraial do Cabo (RJ)";"Total";"100,00";"50,60";"49,40"
"MU";"3300258";"Arraial do Cabo (RJ)";"Urbana";"100,00";"50,60";"49,40"
"MU";"3300258";"Arraial do Cabo (RJ)";"Rural";"-";"-";"-"
"MU";"3300308";"Barra do Piraí (RJ)";"Total";"100,00";"48,54";"51,46"
"MU";"3300308";"Barra do Piraí (RJ)";"Urbana";"93,58";"45,16";"48,42"
"MU";"3300308";"Barra do Piraí (RJ)";"Rural";"6,42";"3,37";"3,04"
"MU";"3300407";"Barra Mansa (RJ)";"Total";"100,00";"49,29";"50,71"
"MU";"3300407";"Barra Mansa (RJ)";"Urbana";"96,78";"47,60";"49,18"
"MU";"3300407";"Barra Mansa (RJ)";"Rural";"3,22";"1,69";"1,53"
"MU";"3300456";"Belford Roxo (RJ)";"Total";"...";"...";"..."
"MU";"3300456";"Belford Roxo (RJ)";"Urbana";"...";"...";"..."
"MU";"3300456";"Belford Roxo (RJ)";"Rural";"...";"...";"..."
"MU";"3300506";"Bom Jardim (RJ)";"Total";"100,00";"51,81";"48,19"
"MU";"3300506";"Bom Jardim (RJ)";"Urbana";"45,98";"22,61";"23,37"
"MU";"3300506";"Bom Jardim (RJ)";"Rural";"54,02";"29,20";"24,82"
"MU";"3300605";"Bom Jesus do Itabapoana (RJ)";"Total";"100,00";"49,29";"50,71"
"MU";"3300605";"Bom Jesus do Itabapoana (RJ)";"Urbana";"70,90";"34,11";"36,79"
"MU";"3300605";"Bom Jesus do Itabapoana (RJ)";"Rural";"29,10";"15,18";"13,92"
"MU";"3300704";"Cabo Frio (RJ)";"Total";"100,00";"50,10";"49,90"
"MU";"3300704";"Cabo Frio (RJ)";"Urbana";"93,29";"46,64";"46,65"
"MU";"3300704";"Cabo Frio (RJ)";"Rural";"6,71";"3,46";"3,26"
"MU";"3300803";"Cachoeiras de Macacu (RJ)";"Total";"100,00";"50,92";"49,08"
"MU";"3300803";"Cachoeiras de Macacu (RJ)";"Urbana";"79,68";"39,94";"39,74"
"MU";"3300803";"Cachoeiras de Macacu (RJ)";"Rural";"20,32";"10,98";"9,35"
"MU";"3300902";"Cambuci (RJ)";"Total";"100,00";"51,34";"48,66"
"MU";"3300902";"Cambuci (RJ)";"Urbana";"44,56";"21,85";"22,71"
"MU";"3300902";"Cambuci (RJ)";"Rural";"55,44";"29,48";"25,96"
"MU";"3300936";"Carapebus (RJ)";"Total";"...";"...";"..."
"MU";"3300936";"Carapebus (RJ)";"Urbana";"...";"...";"..."
"MU";"3300936";"Carapebus (RJ)";"Rural";"...";"...";"..."
"MU";"3300951";"Comendador Levy Gasparian (RJ)";"Total";"...";"...";"..."
"MU";"3300951";"Comendador Levy Gasparian (RJ)";"Urbana";"...";"...";"..."
"MU";"3300951";"Comendador Levy Gasparian (RJ)";"Rural";"...";"...";"..."
"MU";"3301009";"Campos dos Goytacazes (RJ)";"Total";"100,00";"48,83";"51,17"
"MU";"3301009";"Campos dos Goytacazes (RJ)";"Urbana";"83,44";"40,27";"43,17"
"MU";"3301009";"Campos dos Goytacazes (RJ)";"Rural";"16,56";"8,57";"8,00"
"MU";"3301108";"Cantagalo (RJ)";"Total";"100,00";"50,62";"49,38"
"MU";"3301108";"Cantagalo (RJ)";"Urbana";"60,44";"29,71";"30,73"
"MU";"3301108";"Cantagalo (RJ)";"Rural";"39,56";"20,91";"18,65"
"MU";"3301157";"Cardoso Moreira (RJ)";"Total";"...";"...";"..."
"MU";"3301157";"Cardoso Moreira (RJ)";"Urbana";"...";"...";"..."
"MU";"3301157";"Cardoso Moreira (RJ)";"Rural";"...";"...";"..."
"MU";"3301207";"Carmo (RJ)";"Total";"100,00";"50,78";"49,22"
"MU";"3301207";"Carmo (RJ)";"Urbana";"65,06";"31,64";"33,42"
"MU";"3301207";"Carmo (RJ)";"Rural";"34,94";"19,15";"15,80"
"MU";"3301306";"Casimiro de Abreu (RJ)";"Total";"100,00";"50,58";"49,42"
"MU";"3301306";"Casimiro de Abreu (RJ)";"Urbana";"89,78";"45,11";"44,67"
"MU";"3301306";"Casimiro de Abreu (RJ)";"Rural";"10,22";"5,47";"4,75"
"MU";"3301405";"Conceição de Macabu (RJ)";"Total";"100,00";"50,73";"49,27"
"MU";"3301405";"Conceição de Macabu (RJ)";"Urbana";"82,43";"40,81";"41,62"
"MU";"3301405";"Conceição de Macabu (RJ)";"Rural";"17,57";"9,93";"7,65"
"MU";"3301504";"Cordeiro (RJ)";"Total";"100,00";"48,90";"51,10"
"MU";"3301504";"Cordeiro (RJ)";"Urbana";"88,98";"43,02";"45,97"
"MU";"3301504";"Cordeiro (RJ)";"Rural";"11,02";"5,88";"5,14"
"MU";"3301603";"Duas Barras (RJ)";"Total";"100,00";"52,23";"47,77"
"MU";"3301603";"Duas Barras (RJ)";"Urbana";"44,94";"22,74";"22,20"
"MU";"3301603";"Duas Barras (RJ)";"Rural";"55,06";"29,49";"25,57"
"MU";"3301702";"Duque de Caxias (RJ)";"Total";"100,00";"48,90";"51,10"
"MU";"3301702";"Duque de Caxias (RJ)";"Urbana";"99,45";"48,60";"50,85"
"MU";"3301702";"Duque de Caxias (RJ)";"Rural";"0,55";"0,29";"0,26"
"MU";"3301801";"Engenheiro Paulo de Frontin (RJ)";"Total";"100,00";"49,54";"50,46"
"MU";"3301801";"Engenheiro Paulo de Frontin (RJ)";"Urbana";"60,27";"29,15";"31,12"
"MU";"3301801";"Engenheiro Paulo de Frontin (RJ)";"Rural";"39,73";"20,39";"19,34"
"MU";"3301850";"Guapimirim (RJ)";"Total";"...";"...";"..."
"MU";"3301850";"Guapimirim (RJ)";"Urbana";"...";"...";"..."
"MU";"3301850";"Guapimirim (RJ)";"Rural";"...";"...";"..."
"MU";"3301876";"Iguaba Grande (RJ)";"Total";"...";"...";"..."
"MU";"3301876";"Iguaba Grande (RJ)";"Urbana";"...";"...";"..."
"MU";"3301876";"Iguaba Grande (RJ)";"Rural";"...";"...";"..."
"MU";"3301900";"Itaboraí (RJ)";"Total";"100,00";"49,94";"50,06"
"MU";"3301900";"Itaboraí (RJ)";"Urbana";"90,48";"44,98";"45,50"
"MU";"3301900";"Itaboraí (RJ)";"Rural";"9,52";"4,96";"4,56"
"MU";"3302007";"Itaguaí (RJ)";"Total";"100,00";"50,02";"49,98"
"MU";"3302007";"Itaguaí (RJ)";"Urbana";"84,99";"42,26";"42,72"
"MU";"3302007";"Itaguaí (RJ)";"Rural";"15,01";"7,76";"7,26"
"MU";"3302056";"Italva (RJ)";"Total";"100,00";"49,60";"50,40"
"MU";"3302056";"Italva (RJ)";"Urbana";"49,76";"23,94";"25,82"
"MU";"3302056";"Italva (RJ)";"Rural";"50,24";"25,66";"24,58"
"MU";"3302106";"Itaocara (RJ)";"Total";"100,00";"50,05";"49,95"
"MU";"3302106";"Itaocara (RJ)";"Urbana";"58,84";"28,56";"30,28"
"MU";"3302106";"Itaocara (RJ)";"Rural";"41,16";"21,49";"19,67"
"MU";"3302205";"Itaperuna (RJ)";"Total";"100,00";"49,19";"50,81"
"MU";"3302205";"Itaperuna (RJ)";"Urbana";"79,16";"38,13";"41,02"
"MU";"3302205";"Itaperuna (RJ)";"Rural";"20,84";"11,06";"9,79"
"MU";"3302254";"Itatiaia (RJ)";"Total";"100,00";"50,25";"49,75"
"MU";"3302254";"Itatiaia (RJ)";"Urbana";"61,16";"30,62";"30,54"
"MU";"3302254";"Itatiaia (RJ)";"Rural";"38,84";"19,62";"19,21"
"MU";"3302270";"Japeri (RJ)";"Total";"...";"...";"..."
"MU";"3302270";"Japeri (RJ)";"Urbana";"...";"...";"..."
"MU";"3302270";"Japeri (RJ)";"Rural";"...";"...";"..."
"MU";"3302304";"Laje do Muriaé (RJ)";"Total";"100,00";"50,82";"49,18"
"MU";"3302304";"Laje do Muriaé (RJ)";"Urbana";"50,96";"24,12";"26,85"
"MU";"3302304";"Laje do Muriaé (RJ)";"Rural";"49,04";"26,70";"22,33"
"MU";"3302403";"Macaé (RJ)";"Total";"100,00";"49,81";"50,19"
"MU";"3302403";"Macaé (RJ)";"Urbana";"88,54";"43,68";"44,86"
"MU";"3302403";"Macaé (RJ)";"Rural";"11,46";"6,13";"5,33"
"MU";"3302452";"Macuco (RJ)";"Total";"...";"...";"..."
"MU";"3302452";"Macuco (RJ)";"Urbana";"...";"...";"..."
"MU";"3302452";"Macuco (RJ)";"Rural";"...";"...";"..."
"MU";"3302502";"Magé (RJ)";"Total";"100,00";"49,75";"50,25"
"MU";"3302502";"Magé (RJ)";"Urbana";"89,84";"44,49";"45,35"
"MU";"3302502";"Magé (RJ)";"Rural";"10,16";"5,27";"4,89"
"MU";"3302601";"Mangaratiba (RJ)";"Total";"100,00";"51,39";"48,61"
"MU";"3302601";"Mangaratiba (RJ)";"Urbana";"74,72";"37,69";"37,03"
"MU";"3302601";"Mangaratiba (RJ)";"Rural";"25,28";"13,70";"11,58"
"MU";"3302700";"Maricá (RJ)";"Total";"100,00";"50,97";"49,03"
"MU";"3302700";"Maricá (RJ)";"Urbana";"70,27";"35,79";"34,48"
"MU";"3302700";"Maricá (RJ)";"Rural";"29,73";"15,18";"14,55"
"MU";"3302809";"Mendes (RJ)";"Total";"100,00";"49,01";"50,99"
"MU";"3302809";"Mendes (RJ)";"Urbana";"99,33";"48,62";"50,70"
"MU";"3302809";"Mendes (RJ)";"Rural";"0,67";"0,39";"0,29"
"MU";"3302858";"Mesquita (RJ)";"Total";"...";"...";"..."
"MU";"3302858";"Mesquita (RJ)";"Urbana";"...";"...";"..."
"MU";"3302858";"Mesquita (RJ)";"Rural";"...";"...";"..."
"MU";"3302908";"Miguel Pereira (RJ)";"Total";"100,00";"48,67";"51,33"
"MU";"3302908";"Miguel Pereira (RJ)";"Urbana";"81,98";"39,46";"42,52"
"MU";"3302908";"Miguel Pereira (RJ)";"Rural";"18,02";"9,20";"8,81"
"MU";"3303005";"Miracema (RJ)";"Total";"100,00";"49,36";"50,64"
"MU";"3303005";"Miracema (RJ)";"Urbana";"83,51";"40,40";"43,11"
"MU";"3303005";"Miracema (RJ)";"Rural";"16,49";"8,96";"7,53"
"MU";"3303104";"Natividade (RJ)";"Total";"100,00";"50,54";"49,46"
"MU";"3303104";"Natividade (RJ)";"Urbana";"55,76";"26,86";"28,90"
"MU";"3303104";"Natividade (RJ)";"Rural";"44,24";"23,68";"20,56"
"MU";"3303203";"Nilópolis (RJ)";"Total";"100,00";"47,77";"52,23"
"MU";"3303203";"Nilópolis (RJ)";"Urbana";"100,00";"47,77";"52,23"
"MU";"3303203";"Nilópolis (RJ)";"Rural";"-";"-";"-"
"MU";"3303302";"Niterói (RJ)";"Total";"100,00";"46,93";"53,07"
"MU";"3303302";"Niterói (RJ)";"Urbana";"100,00";"46,93";"53,07"
"MU";"3303302";"Niterói (RJ)";"Rural";"-";"-";"-"
"MU";"3303401";"Nova Friburgo (RJ)";"Total";"100,00";"48,99";"51,01"
"MU";"3303401";"Nova Friburgo (RJ)";"Urbana";"86,40";"41,79";"44,61"
"MU";"3303401";"Nova Friburgo (RJ)";"Rural";"13,60";"7,20";"6,41"
"MU";"3303500";"Nova Iguaçu (RJ)";"Total";"100,00";"48,97";"51,03"
"MU";"3303500";"Nova Iguaçu (RJ)";"Urbana";"99,74";"48,84";"50,90"
"MU";"3303500";"Nova Iguaçu (RJ)";"Rural";"0,26";"0,13";"0,13"
"MU";"3303609";"Paracambi (RJ)";"Total";"100,00";"49,70";"50,30"
"MU";"3303609";"Paracambi (RJ)";"Urbana";"92,02";"45,53";"46,48"
"MU";"3303609";"Paracambi (RJ)";"Rural";"7,98";"4,16";"3,82"
"MU";"3303708";"Paraíba do Sul (RJ)";"Total";"100,00";"49,18";"50,82"
"MU";"3303708";"Paraíba do Sul (RJ)";"Urbana";"81,85";"39,42";"42,44"
"MU";"3303708";"Paraíba do Sul (RJ)";"Rural";"18,15";"9,76";"8,38"
"MU";"3303807";"Paraty (RJ)";"Total";"100,00";"51,82";"48,18"
"MU";"3303807";"Paraty (RJ)";"Urbana";"47,91";"23,95";"23,96"
"MU";"3303807";"Paraty (RJ)";"Rural";"52,09";"27,87";"24,21"
"MU";"3303856";"Paty do Alferes (RJ)";"Total";"100,00";"50,62";"49,38"
"MU";"3303856";"Paty do Alferes (RJ)";"Urbana";"61,47";"30,05";"31,42"
"MU";"3303856";"Paty do Alferes (RJ)";"Rural";"38,53";"20,57";"17,96"
"MU";"3303906";"Petrópolis (RJ)";"Total";"100,00";"48,36";"51,64"
"MU";"3303906";"Petrópolis (RJ)";"Urbana";"97,50";"47,06";"50,44"
"MU";"3303906";"Petrópolis (RJ)";"Rural";"2,50";"1,30";"1,20"
"MU";"3303955";"Pinheiral (RJ)";"Total";"...";"...";"..."
"MU";"3303955";"Pinheiral (RJ)";"Urbana";"...";"...";"..."
"MU";"3303955";"Pinheiral (RJ)";"Rural";"...";"...";"..."
"MU";"3304003";"Piraí (RJ)";"Total";"100,00";"50,34";"49,66"
"MU";"3304003";"Piraí (RJ)";"Urbana";"77,82";"38,77";"39,05"
"MU";"3304003";"Piraí (RJ)";"Rural";"22,18";"11,57";"10,60"
"MU";"3304102";"Porciúncula (RJ)";"Total";"100,00";"49,70";"50,30"
"MU";"3304102";"Porciúncula (RJ)";"Urbana";"65,48";"31,36";"34,12"
"MU";"3304102";"Porciúncula (RJ)";"Rural";"34,52";"18,34";"16,18"
"MU";"3304110";"Porto Real (RJ)";"Total";"...";"...";"..."
"MU";"3304110";"Porto Real (RJ)";"Urbana";"...";"...";"..."
"MU";"3304110";"Porto Real (RJ)";"Rural";"...";"...";"..."
"MU";"3304128";"Quatis (RJ)";"Total";"...";"...";"..."
"MU";"3304128";"Quatis (RJ)";"Urbana";"...";"...";"..."
"MU";"3304128";"Quatis (RJ)";"Rural";"...";"...";"..."
